Size,Time[s],Throughput[GB/s]
32,0.000008,.99200000000000000000
64,0.000008,4.03200000000000000000
128,0.000009,14.44977777777777777777
256,0.000012,43.52000000000000000000
512,0.000017,123.12094117647058823529
1024,0.000057,147.02484210526315789473
2048,0.000314,106.80907006369426751592
4096,0.001010,132.85639603960396039603
8192,0.003885,138.17384195624195624195
16384,0.016625,129.16406472180451127819
32768,0.130783,65.67881489184374115901
65536,0.571276,60.14468327043320566591
