X,Time[s],Throughput[GB/s]
5,.00000760000000000000,.52210526315789473684
6,.00000960000000000000,1.68000000000000000000
7,.00001020000000000000,6.37490196078431372549
8,.00003040000000000000,8.58947368421052631578
9,.00006320000000000000,16.55898734177215189873
10,.00031520000000000000,13.29380710659898477157
11,.00126700000000000000,13.23522020520915548539
12,.00367300000000000000,18.26639803974952355023
13,.01454860000000000000,18.44869526964793863327
14,.09069440000000000000,11.83839672570743066826
