Size,Time[s],Throughput[GB/s]
32,0.000000,
64,0.000000,
128,0.000001,130.04800000000000000000
256,0.000002,261.12000000000000000000
512,0.000008,261.63200000000000000000
1024,0.000045,186.23146666666666666666
2048,0.000884,37.93896832579185520361
4096,0.003431,39.10957738268726318857
8192,0.017981,29.85403347978421667315
16384,0.072005,29.82227034233733768488
32768,0.299123,28.71618848433587520852
65536,1.206897,28.46905252063763519173
