X,Time[s],Throughput[GB/s]
32,0.000000357340,11.104270442716
64,0.000000353580,45.613439674190
128,0.000000584110,111.321497663111
256,0.000002923670,89.312405298820
512,0.000005960100,175.589000184561
1024,0.000039631010,105.730537778371
2048,0.000347785460,48.216575816597
4096,0.001460348970,45.942772158082
8192,0.018318279760,14.652177579801
16384,0.075939686460,14.138539913060
