X,Time[s],Throughput[GB/s]
8,0.000010,52.22400000000000000000
9,0.000007,299.00800000000000000000
10,0.000014,598.60114285714285714285
11,0.000101,332.05988118811881188118
12,0.000567,236.65777777777777777777
13,0.002094,256.35404775549188156638
14,0.009694,221.51357293171033629048
