X,Time[s],Throughput[GB/s]
5,.00000100000000000000,3.96800000000000000000
6,.00000200000000000000,8.06400000000000000000
7,.00000200000000000000,32.51200000000000000000
8,.00000300000000000000,87.04000000000000000000
9,.00000820000000000000,127.62536585365853658536
10,.00004140000000000000,101.21275362318840579710
11,.00080880000000000000,20.73321463897131552917
12,.00209920000000000000,31.96097560975609756097
13,.01748920000000000000,15.34676760515060723189
14,.07550700000000000000,14.21955961698915332353
