Size,Time[s],Throughput[GB/s]
64,0.000065,.49624615384615384615
128,0.000035,3.71565714285714285714
256,0.000067,7.79462686567164179104
512,0.000138,15.16707246376811594202
1024,0.000015,558.69440000000000000000
2048,0.000190,176.51604210526315789473
4096,0.000955,140.50781151832460732984
8192,0.003784,141.86188583509513742071
16384,0.015765,136.21012216936251189343
