Size,Time[s],Throughput[GB/s]
32,0.000001,7.93600000000000000000
64,0.000002,16.12800000000000000000
128,0.000003,43.34933333333333333333
256,0.000009,58.02666666666666666666
512,0.000047,44.53310638297872340425
1024,0.000176,47.61600000000000000000
2048,0.000810,41.40499753086419753086
4096,0.003425,39.17809051094890510948
8192,0.015001,35.78463942403839744017
16384,0.042137,50.96121166670622018653
