X,Time[s],Throughput[GB/s]
32,0.000003064840,1.294684224951
64,0.000002642760,6.102710802343
128,0.000002784970,23.348186874544
256,0.000003455090,75.575455342697
512,0.000008849860,118.253622091197
1024,0.000033700010,124.338479424784
2048,0.000282206490,59.421113950994
4096,0.001405287050,47.742900640833
8192,0.017995722610,14.914804690913
16384,0.074724499250,14.368464141966
