X,Time[s],Throughput[GB/s]
5,.00000400000000000000,.99200000000000000000
6,.00000440000000000000,3.66545454545454545454
7,.00000520000000000000,12.50461538461538461538
8,.00000880000000000000,29.67272727272727272727
9,.00003060000000000000,34.20026143790849673202
10,.00015000000000000000,27.93472000000000000000
11,.00052800000000000000,31.75951515151515151515
12,.00175840000000000000,38.15541401273885350318
13,.00624860000000000000,42.95405178760042249463
14,.02894720000000000000,37.09085120495246517797
