X,Time[s],Throughput[GB/s]
32,0.000067442390,0.058835400110
64,0.000125937140,0.128063889652
128,0.000080906420,0.803693946661
256,0.000055168800,4.733110018706
512,0.000110262340,9.491255128451
1024,0.000074455270,56.278192262280
2048,0.000104286470,160.797695041361
4096,0.000348236620,192.663482663024
8192,0.001549622730,173.205182657588
16384,0.018083558080,59.373066033253
