X,Time[s],Throughput[GB/s]
32,0.000007526620,0.527195474197
64,0.000009988360,1.614679486923
128,0.000013589150,4.784993910583
256,0.000029577920,8.828206986833
512,0.000033444010,31.291941367079
1024,0.000030506370,137.355181884964
2048,0.000085742180,195.574966719997
4096,0.000386550680,173.567098627274
8192,0.001464745020,183.241918788022
16384,0.006311799880,170.106199247876
