Size,Time[s],Throughput[GB/s]
32,0.000009,.88177777777777777777
64,0.000009,3.58400000000000000000
128,0.000011,11.82254545454545454545
256,0.000022,23.73818181818181818181
512,0.000056,37.37600000000000000000
1024,0.000274,30.58545985401459854014
2048,0.001274,26.32499843014128728414
4096,0.003587,37.40868692500696961248
8192,0.014475,37.08500006908462867012
16384,0.102624,20.92446772684752104770
32768,0.305076,28.15584460265638726087
65536,1.934028,17.76562391030533167048
