X,Time[s],Throughput[GB/s]
32,0.000258173730,0.015369495572
64,0.000272074310,0.059277923006
128,0.000293594050,0.221475878002
256,0.000247385540,1.055518442994
512,0.000288207690,3.631159182463
1024,0.000336640590,12.447126473964
2048,0.000306587110,54.695789395712
4096,0.000480573540,139.609184475700
8192,0.000894359100,300.106174354351
16384,0.001887755610,568.758096817416
