X,Time[s],Throughput[GB/s]
32,0.000265117600,0.014966942972
64,0.000251013460,0.064251534559
128,0.000268256210,0.242395134115
256,0.000480009730,0.543988972890
512,0.000544174420,1.923148096524
1024,0.000560045760,7.481902907362
2048,0.000728664820,23.013357499543
4096,0.001020926130,65.717271826513
8192,0.002219141480,120.948885151748
16384,0.006996270530,153.464089674074
