Size,Time[s],Throughput[GB/s]
256,0.003342,.15626570915619389587
512,0.000052,40.25107692307692307692
1024,0.000888,9.43740540540540540540
2048,0.004500,7.45289955555555555555
4096,0.002034,65.97097345132743362831
8192,0.007114,75.45760134945178521225
16384,0.017425,123.23400723098995695839
