Size,Time[s],Throughput[GB/s]
64,0.000004,8.06400000000000000000
128,0.000002,65.02400000000000000000
256,0.000002,261.12000000000000000000
512,0.000004,523.26400000000000000000
1024,0.000016,523.77600000000000000000
2048,0.000105,319.40998095238095238095
4096,0.001417,94.69651376146788990825
8192,0.008752,61.33516636197440585009
16384,0.019845,108.20622705971277399848
32768,0.078457,109.48255028869316950686
65536,0.280893,122.32136108767395413912
