X,Time[s],Throughput[GB/s]
5,.00000300000000000000,1.32266666666666666666
6,.00000360000000000000,4.48000000000000000000
7,.00000600000000000000,10.83733333333333333333
8,.00001540000000000000,16.95584415584415584415
9,.00008300000000000000,12.60877108433734939759
10,.00028960000000000000,14.46895027624309392265
11,.00141200000000000000,11.87607932011331444759
12,.00442860000000000000,15.14981709795420674705
13,.01776000000000000000,15.11276396396396396396
14,.07681900000000000000,13.97670222210651010817
