Size,Time[s],Throughput[GB/s]
32,0.000001,7.93600000000000000000
64,0.000002,16.12800000000000000000
128,0.000002,65.02400000000000000000
256,0.000003,174.08000000000000000000
512,0.000008,261.63200000000000000000
1024,0.000045,186.23146666666666666666
2048,0.000820,40.90005853658536585365
4096,0.002180,61.55273394495412844036
8192,0.018357,29.24254377076864411396
16384,0.075634,28.39136599941825105111
32768,0.307415,27.94161783907746856854
65536,1.228746,27.96282883525154914034
