Size,Time[s],Throughput[GB/s]
32,0.000001,7.93600000000000000000
64,0.000001,32.25600000000000000000
128,0.000002,65.02400000000000000000
256,0.000005,104.44800000000000000000
512,0.000022,95.13890909090909090909
1024,0.000083,100.96886746987951807228
2048,0.000380,88.25802105263157894736
4096,0.001992,67.36192771084337349397
8192,0.009244,58.07068109043704024231
16384,0.025132,85.44296418908164889384
32768,0.098295,87.38666715499262424334
65536,0.422829,81.26030636498442632837
