Size,Time[s],Throughput[GB/s]
32,0.000001,7.93600000000000000000
64,0.000001,32.25600000000000000000
128,0.000001,130.04800000000000000000
256,0.000003,174.08000000000000000000
512,0.000018,116.28088888888888888888
1024,0.000053,158.12105660377358490566
2048,0.000183,183.26802185792349726775
4096,0.001677,80.01488372093023255813
8192,0.009198,58.36109762991954772776
16384,0.026309,81.62045596563913489680
32768,0.076590,112.15135720067893980937
65536,0.274328,125.24865883176343647021
