Size,Time[s],Throughput[GB/s]
256,0.000723,.72232365145228215767
512,0.000462,4.53042424242424242424
1024,0.000329,25.47238905775075987841
2048,0.000645,51.99697364341085271317
4096,0.001823,73.60667032364234777838
8192,0.005357,100.20634235579615456412
16384,0.024320,88.29574736842105263157
32768,0.116841,73.51591006581593789851
65536,0.636248,54.00286378896279438206
