Size,Time[s],Throughput[GB/s]
32,0.000001,7.93600000000000000000
64,0.000001,32.25600000000000000000
128,0.000002,65.02400000000000000000
256,0.000004,130.56000000000000000000
512,0.000017,123.12094117647058823529
1024,0.000076,110.26863157894736842105
2048,0.000766,43.78335248041775456919
4096,0.003643,36.83364260225089212187
8192,0.018300,29.33362710382513661202
16384,0.076046,28.23754801041474896773
32768,0.303600,28.29272874835309617918
65536,1.213952,28.30360185575706452973
