X,Time[s],Throughput[GB/s]
32,0.000089555900,0.044307521894
64,0.000142179320,0.113434218141
128,0.000109754600,0.592448972526
256,0.000084576850,3.087369652570
512,0.000094049320,11.127438241978
1024,0.000116036970,36.110973942184
2048,0.000179698020,93.317800607931
4096,0.000521264390,128.711036639200
8192,0.001722615540,155.811138218340
16384,0.018399320350,58.354127629502
