Size,Time[s],Throughput[GB/s]
32,0.000087,.09121839080459770114
64,0.000161,.20034782608695652173
128,0.000078,1.66728205128205128205
256,0.000157,3.32636942675159235668
512,0.000184,11.37530434782608695652
1024,0.000152,55.13431578947368421052
2048,0.000255,131.52175686274509803921
4096,0.002151,62.38259414225941422594
8192,0.006876,78.06942641070389761489
16384,0.034382,62.45572031877145017741
