Size,Time[s],Throughput[GB/s]
32768,.00232960000000000000,.05626373626373626373
65536,.00226180000000000000,.11590061013352197364
131072,.00278420000000000000,.18830831118454134042
262144,.00730520000000000000,.14353830148387450035
524288,.00469780000000000000,.44641151177146749542
1048576,.00662440000000000000,.63315983334339713785
2097152,.01054800000000000000,.79527948426241941600
4194304,.01984320000000000000,.84548943718755039509
8388608,.03934740000000000000,.85277380462241469576
16777216,.05809940000000000000,1.15506982860408196986
33554432,.10687880000000000000,1.25579374019917888299
67108864,.15629520000000000000,1.71749008286882770552
134217728,.27604940000000000000,1.94483636624459245337
268435456,.55465320000000000000,1.93587961630799209307
536870912,1.02138320000000000000,2.10252493677201661433
1073741824,1.98757480000000000000,2.16090850819803108793
