Size,Time[s],Throughput[GB/s]
32768,.00001120000000000000,11.70285714285714285714
65536,.00001360000000000000,19.27529411764705882352
131072,.00002520000000000000,20.80507936507936507936
262144,.00002600000000000000,40.32984615384615384615
524288,.00004300000000000000,48.77097674418604651162
1048576,.00007740000000000000,54.18997416020671834625
2097152,.00015100000000000000,55.55369536423841059602
4194304,.00034020000000000000,49.31574368018812463256
8388608,.00061580000000000000,54.48917180902890548879
16777216,.00126160000000000000,53.19345592897907419150
33554432,.00259400000000000000,51.74160678488820354664
67108864,.00491600000000000000,54.60444589096826688364
134217728,.01051680000000000000,51.04888483188802677620
268435456,.02413180000000000000,44.49489155388325777604
536870912,.04583880000000000000,46.84860092323533774880
1073741824,.10942360000000000000,39.25083159391575491941
