Size,Time[s],Throughput[GB/s]
32768,.00004280000000000000,3.06242990654205607476
65536,.00005960000000000000,4.39838926174496644295
131072,.00010840000000000000,4.83660516605166051660
262144,.00020100000000000000,5.21679601990049751243
524288,.00038500000000000000,5.44714805194805194805
1048576,.00075060000000000000,5.58793498534505728750
2097152,.00149060000000000000,5.62767207835770830538
4194304,.00295160000000000000,5.68410895785336766499
8388608,.00606380000000000000,5.53356509119693921303
16777216,.01182960000000000000,5.67296138500033813484
33554432,.02343280000000000000,5.72777167047898671947
67108864,.04690400000000000000,5.72308238103360054579
134217728,.09429740000000000000,5.69337979626161484834
268435456,.18981920000000000000,5.65665551219265490529
536870912,.37772080000000000000,5.68537302684946129522
1073741824,.74585740000000000000,5.75842955503290575383
