Size,Time[s],Throughput[GB/s]
32768,.00016300000000000000,.80412269938650306748
65536,.00026140000000000000,1.00284621270084162203
131072,.00049680000000000000,1.05533011272141706924
262144,.00100540000000000000,1.04294410185000994629
524288,.00198840000000000000,1.05469322067994367330
1048576,.00361740000000000000,1.15948028971084204124
2097152,.00728860000000000000,1.15092171336059051120
4194304,.01467220000000000000,1.14346969098022109840
8388608,.02829760000000000000,1.18576953522560217120
16777216,.05886440000000000000,1.14005857530188025359
33554432,.11757160000000000000,1.14158289927159279962
67108864,.22721780000000000000,1.18140152752117131668
134217728,.43183960000000000000,1.24321834310702399687
268435456,.87148140000000000000,1.23208805603883226882
536870912,1.84381120000000000000,1.16469823374540733888
1073741824,3.39694980000000000000,1.26435995492191259346
