Size,Time[s],Throughput[GB/s]
32768,.00002800000000000000,4.68114285714285714285
65536,.00001160000000000000,22.59862068965517241379
131072,.00001320000000000000,39.71878787878787878787
262144,.00001840000000000000,56.98782608695652173913
524288,.00002640000000000000,79.43757575757575757575
1048576,.00004480000000000000,93.62285714285714285714
2097152,.00008100000000000000,103.56306172839506172839
4194304,.00015480000000000000,108.37994832041343669250
8388608,.00034380000000000000,97.59869691681210005817
16777216,.00071260000000000000,94.17466180185237159696
33554432,.00141480000000000000,94.86692677410234662143
67108864,.00350440000000000000,76.59954799680401780618
134217728,.00718780000000000000,74.69196583099140209799
268435456,.01404640000000000000,76.44249231119717507688
536870912,.03512580000000000000,61.13693205564001389292
1073741824,.06641440000000000000,64.66921776000385458575
