Size,Time[s],Throughput[GB/s]
32768,.00558340000000000000,.02347530178744134398
65536,.00579260000000000000,.04525498049235231156
131072,.00581480000000000000,.09016440806218614569
262144,.00664040000000000000,.15790855972531775194
524288,.00769460000000000000,.27254854053492059366
1048576,.00853920000000000000,.49118231216038973205
2097152,.01430240000000000000,.58651750755118022150
4194304,.02215880000000000000,.75713558495947433976
8388608,.03538460000000000000,.94827783838166886159
16777216,.05899900000000000000,1.13745765182460719673
33554432,.08965780000000000000,1.49700001561492697790
67108864,.21307740000000000000,1.25980256939497102930
134217728,.34777580000000000000,1.54372705633917023553
268435456,.60524300000000000000,1.77406731511145110311
536870912,1.30520020000000000000,1.64532892961554863384
1073741824,2.33893740000000000000,1.83628997338706029498
