Size,Time[s],Throughput[GB/s]
32768,.00311500000000000000,.04207768860353130016
65536,.00310160000000000000,.08451895795718338921
131072,.00297260000000000000,.17637354504474197672
262144,.00385120000000000000,.27227253842958039052
524288,.00485120000000000000,.43229551451187335092
1048576,.00651460000000000000,.64383139409940748472
2097152,.00716980000000000000,1.16999191051354291612
4194304,.01353260000000000000,1.23976294281956165112
8388608,.02593280000000000000,1.29389930898321816386
16777216,.05641160000000000000,1.18962879975040594487
33554432,.09065920000000000000,1.48046450884190462743
67108864,.17746600000000000000,1.51260216604870792151
134217728,.35446120000000000000,1.51461122402113404795
268435456,.71266320000000000000,1.50666096411320242156
536870912,1.08131160000000000000,1.98599889985458400705
1073741824,2.11318140000000000000,2.03246502926819249876
